person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,cred_hist_to_age_ratio,debt_burden_index,person_home_ownership,loan_intent,cb_person_default_on_file,loan_status
40,36500,0.0,19700,18.3,0.5397,14,0.6364,0.0988,MORTGAGE,VENTURE,N,0
50,63100,4.8,11300,9.29,0.1791,9,0.2812,0.0166,MORTGAGE,EDUCATION,N,0
42,36000,0.2,3100,9.81,0.0861,2,0.0833,0.0084,MORTGAGE,DEBTCONSOLIDATION,N,0
42,40200,0.7,12600,13.48,0.3134,6,0.25,0.0422,RENT,EDUCATION,Y,1
52,95700,5.3,12600,11.92,0.1317,4,0.1176,0.0157,RENT,VENTURE,N,1
30,89600,0.5,29200,13.19,0.3259,6,0.5,0.043,MORTGAGE,EDUCATION,N,0
44,61500,0.9,5500,7.87,0.0894,7,0.2692,0.007,RENT,PERSONAL,N,0
32,57600,2.3,29300,15.55,0.5087,10,0.7143,0.0791,RENT,MEDICAL,N,0
48,44700,1.0,16700,11.3,0.3736,6,0.2,0.0422,RENT,MEDICAL,N,0
46,48000,0.8,11800,12.72,0.2458,6,0.2143,0.0313,MORTGAGE,VENTURE,Y,0
37,88300,1.6,6800,7.76,0.077,6,0.3158,0.006,RENT,EDUCATION,Y,1
37,59500,11.5,16000,11.4,0.2689,9,0.4737,0.0307,MORTGAGE,EDUCATION,N,0
25,29200,5.0,25900,16.33,0.887,7,1.0,0.1448,OWN,EDUCATION,N,1
47,44500,7.7,16400,14.85,0.3685,4,0.1379,0.0547,RENT,EDUCATION,N,1
27,32800,7.4,8900,11.65,0.2713,8,0.8889,0.0316,MORTGAGE,MEDICAL,N,0
49,74000,4.2,8300,10.28,0.1122,10,0.3226,0.0115,MORTGAGE,VENTURE,N,1
43,64400,2.6,9600,9.66,0.1491,10,0.4,0.0144,MORTGAGE,EDUCATION,N,0
37,142400,11.5,8800,9.77,0.0618,6,0.3158,0.006,RENT,PERSONAL,N,0
40,71400,1.6,15600,9.65,0.2185,9,0.4091,0.0211,RENT,MEDICAL,N,0
44,25500,0.1,9800,13.18,0.3843,4,0.1538,0.0507,MORTGAGE,MEDICAL,N,0
39,12000,5.8,12500,20.0,1.0417,2,0.0952,0.2083,MORTGAGE,MEDICAL,Y,1
43,31900,0.9,5700,8.94,0.1787,3,0.12,0.016,RENT,EDUCATION,N,0
48,28000,1.0,30200,20.36,1.0786,12,0.4,0.2196,RENT,VENTURE,Y,1
37,109700,10.4,10300,12.99,0.0939,13,0.6842,0.0122,OWN,PERSONAL,N,0
62,53700,5.1,13100,15.17,0.2439,2,0.0455,0.037,RENT,HOMEIMPROVEMENT,N,1
40,79100,3.1,18900,9.26,0.2389,8,0.3636,0.0221,RENT,MEDICAL,N,0
44,64200,17.9,19600,16.33,0.3053,3,0.1154,0.0499,MORTGAGE,VENTURE,N,1
46,148300,7.4,3500,11.16,0.0236,2,0.0714,0.0026,MORTGAGE,PERSONAL,N,0
64,76700,4.0,17000,10.89,0.2216,4,0.087,0.0241,RENT,EDUCATION,N,0
45,63900,6.9,6200,6.06,0.097,2,0.0741,0.0059,RENT,EDUCATION,N,0
40,50800,1.5,17100,12.65,0.3366,2,0.0909,0.0426,RENT,HOMEIMPROVEMENT,Y,1
42,41700,1.5,10900,14.28,0.2614,6,0.25,0.0373,MORTGAGE,EDUCATION,N,0
36,41600,3.5,20500,16.24,0.4928,6,0.3333,0.08,RENT,EDUCATION,N,0
46,27400,4.7,18200,21.95,0.6642,4,0.1429,0.1458,MORTGAGE,HOMEIMPROVEMENT,Y,1
43,67000,6.9,8300,11.53,0.1239,5,0.2,0.0143,RENT,PERSONAL,N,0
46,122500,0.9,22700,8.14,0.1853,13,0.4643,0.0151,MORTGAGE,EDUCATION,N,0
50,46400,4.7,20600,14.56,0.444,6,0.1875,0.0646,MORTGAGE,MEDICAL,Y,1
45,35300,0.8,16200,17.13,0.4589,10,0.3704,0.0786,OTHER,PERSONAL,N,0
53,40500,13.7,29300,20.61,0.7235,7,0.2,0.1491,MORTGAGE,VENTURE,N,1
47,54200,9.3,16700,,0.3081,10,0.3448,0.039,RENT,MEDICAL,N,0
36,94800,12.4,14300,6.25,0.1508,2,0.1111,0.0094,MORTGAGE,MEDICAL,N,0
33,32400,0.1,3200,9.32,0.0988,5,0.3333,0.0092,RENT,MEDICAL,N,0
48,115100,5.8,18900,10.39,0.1642,7,0.2333,0.0171,MORTGAGE,EDUCATION,N,0
39,80000,3.0,7600,9.12,0.095,4,0.1905,0.0087,MORTGAGE,DEBTCONSOLIDATION,N,0
41,164300,8.9,15000,8.75,0.0913,4,0.1739,0.008,RENT,HOMEIMPROVEMENT,N,0
61,60200,4.4,23800,15.86,0.3953,8,0.186,0.0627,OTHER,VENTURE,N,0
65,111200,1.6,6600,8.31,0.0594,9,0.1915,0.0049,RENT,PERSONAL,N,0
52,58400,4.2,17500,12.73,0.2997,2,0.0588,0.0382,RENT,MEDICAL,N,1
40,48800,1.3,9100,12.47,0.1865,5,0.2273,0.0233,MORTGAGE,MEDICAL,N,0
55,29200,7.5,5100,13.23,0.1747,6,0.1622,0.0231,OWN,EDUCATION,N,0
45,82800,2.0,6900,,0.0833,2,0.0741,0.0105,MORTGAGE,MEDICAL,N,0
41,54700,13.7,6300,8.06,0.1152,11,0.4783,0.0093,RENT,EDUCATION,N,0
41,167000,6.9,11000,7.76,0.0659,5,0.2174,0.0051,MORTGAGE,EDUCATION,N,0
31,39900,8.4,16700,17.2,0.4185,3,0.2308,0.072,OWN,MEDICAL,N,0
41,29400,13.7,9900,,0.3367,2,0.087,0.0426,MORTGAGE,EDUCATION,Y,1
30,35900,3.1,6400,9.66,0.1783,7,0.5833,0.0172,MORTGAGE,EDUCATION,Y,0
39,38200,6.5,6300,10.96,0.1649,8,0.381,0.0181,MORTGAGE,PERSONAL,N,0
45,61300,,10800,14.1,0.1762,5,0.1852,0.0248,MORTGAGE,DEBTCONSOLIDATION,Y,0
45,76000,5.6,21100,13.62,0.2776,5,0.1852,0.0378,RENT,EDUCATION,Y,1
52,60500,0.3,16300,12.38,0.2694,5,0.1471,0.0334,RENT,EDUCATION,N,0
34,116600,0.0,10900,10.91,0.0935,9,0.5625,0.0102,RENT,EDUCATION,N,0
32,74600,9.8,10000,7.84,0.134,5,0.3571,0.0105,RENT,PERSONAL,N,0
35,81300,6.1,15600,,0.1919,10,0.5882,0.0243,RENT,DEBTCONSOLIDATION,Y,0
37,162600,5.5,17000,,0.1046,3,0.1579,0.0132,RENT,MEDICAL,Y,0
55,24200,10.9,12800,17.64,0.5289,6,0.1622,0.0933,OWN,DEBTCONSOLIDATION,N,0
50,108300,7.0,8700,10.58,0.0803,5,0.1562,0.0085,MORTGAGE,MEDICAL,N,0
47,57400,4.8,30100,20.66,0.5244,3,0.1034,0.1083,RENT,VENTURE,Y,1
44,70400,8.7,14300,15.08,0.2031,5,0.1923,0.0306,RENT,VENTURE,Y,0
36,36400,14.0,12500,15.17,0.3434,13,0.7222,0.0521,RENT,EDUCATION,N,0
59,31700,4.4,13300,13.88,0.4196,5,0.122,0.0582,RENT,DEBTCONSOLIDATION,N,0
33,93700,1.7,17500,10.7,0.1868,8,0.5333,0.02,RENT,EDUCATION,N,0
48,47600,11.8,17600,12.65,0.3697,6,0.2,0.0468,RENT,PERSONAL,N,1
45,145100,2.3,9900,8.81,0.0682,10,0.3704,0.006,RENT,EDUCATION,Y,0
41,67800,0.0,6500,8.01,0.0959,5,0.2174,0.0077,RENT,MEDICAL,N,0
38,88400,1.4,17700,12.88,0.2002,2,0.1,0.0258,RENT,HOMEIMPROVEMENT,N,0
55,57500,9.9,10300,12.33,0.1791,4,0.1081,0.0221,MORTGAGE,EDUCATION,N,0
49,25500,4.1,12400,18.94,0.4863,3,0.0968,0.0921,MORTGAGE,DEBTCONSOLIDATION,Y,1
49,32500,1.4,8800,11.15,0.2708,11,0.3548,0.0302,RENT,EDUCATION,Y,1
59,83800,1.4,9800,11.34,0.1169,8,0.1951,0.0133,MORTGAGE,DEBTCONSOLIDATION,N,0
37,68300,15.5,26800,12.35,0.3924,11,0.5789,0.0485,OWN,PERSONAL,N,0
43,93400,13.8,8100,9.95,0.0867,7,0.28,0.0086,RENT,EDUCATION,N,0
60,38600,19.2,12300,13.94,0.3187,2,0.0476,0.0444,OWN,VENTURE,N,0
47,60100,,29800,13.08,0.4958,3,0.1034,0.0649,MORTGAGE,PERSONAL,N,1
53,112800,1.3,6700,6.69,0.0594,16,0.4571,0.004,RENT,EDUCATION,N,0
55,192700,6.1,24100,8.72,0.1251,7,0.1892,0.0109,RENT,EDUCATION,N,0
48,34100,,7800,10.86,0.2287,3,0.1,0.0248,MORTGAGE,PERSONAL,N,0
38,75800,3.2,20600,14.24,0.2718,7,0.35,0.0387,OWN,HOMEIMPROVEMENT,N,0
56,116400,1.6,28600,12.23,0.2457,8,0.2105,0.03,RENT,EDUCATION,N,0
42,22500,10.1,9900,15.75,0.44,4,0.1667,0.0693,RENT,VENTURE,Y,0
45,67900,1.0,17400,13.69,0.2563,6,0.2222,0.0351,RENT,EDUCATION,N,0
45,65000,1.5,23700,12.14,0.3646,7,0.2593,0.0443,RENT,HOMEIMPROVEMENT,N,0
40,26600,1.0,17700,20.12,0.6654,5,0.2273,0.1339,MORTGAGE,DEBTCONSOLIDATION,Y,1
34,38000,4.3,9000,14.07,0.2368,8,0.5,0.0333,RENT,EDUCATION,N,0
64,52900,0.2,11300,11.08,0.2136,4,0.087,0.0237,RENT,EDUCATION,N,0
70,105400,1.5,8700,9.33,0.0825,9,0.1731,0.0077,MORTGAGE,PERSONAL,N,0
48,51600,0.5,9500,11.62,0.1841,3,0.1,0.0214,RENT,MEDICAL,N,0
46,152800,,5900,10.66,0.0386,4,0.1429,0.0041,RENT,MEDICAL,N,0
52,45400,0.7,25600,18.61,0.5639,4,0.1176,0.1049,RENT,MEDICAL,N,0
61,74500,4.4,15900,14.02,0.2134,4,0.093,0.0299,RENT,PERSONAL,N,0
51,47900,5.0,16300,12.4,0.3403,9,0.2727,0.0422,OWN,EDUCATION,N,0
65,83700,5.3,12900,,0.1541,6,0.1277,0.0195,RENT,DEBTCONSOLIDATION,N,0
33,60000,12.5,16300,13.31,0.2717,5,0.3333,0.0362,RENT,HOMEIMPROVEMENT,N,0
68,40900,1.8,17400,14.19,0.4254,7,0.14,0.0604,RENT,MEDICAL,N,0
44,58800,8.7,22000,11.31,0.3741,2,0.0769,0.0423,MORTGAGE,EDUCATION,N,0
43,85000,2.0,21900,,0.2576,7,0.28,0.0326,RENT,EDUCATION,N,0
50,64300,10.3,9700,11.28,0.1509,5,0.1562,0.017,MORTGAGE,VENTURE,N,0
40,54700,0.1,4800,8.69,0.0878,9,0.4091,0.0076,RENT,MEDICAL,N,0
43,137800,2.3,8400,7.87,0.061,5,0.2,0.0048,MORTGAGE,DEBTCONSOLIDATION,N,0
43,141400,9.0,30900,12.53,0.2185,2,0.08,0.0274,RENT,EDUCATION,N,0
51,20500,12.9,10000,15.23,0.4878,15,0.4545,0.0743,RENT,MEDICAL,Y,0
41,36200,12.5,22100,19.72,0.6105,10,0.4348,0.1204,OWN,VENTURE,N,0
58,125900,9.1,30800,12.75,0.2446,3,0.075,0.0312,RENT,VENTURE,N,0
42,17100,8.5,8600,13.5,0.5029,8,0.3333,0.0679,RENT,MEDICAL,N,0
43,37600,6.0,12300,11.25,0.3271,8,0.32,0.0368,MORTGAGE,MEDICAL,N,0
46,29500,1.2,22900,18.99,0.7763,8,0.2857,0.1474,RENT,EDUCATION,Y,1
47,49500,2.9,6700,10.42,0.1354,9,0.3103,0.0141,RENT,PERSONAL,N,0
43,113200,7.6,18100,11.14,0.1599,5,0.2,0.0178,RENT,MEDICAL,N,0
43,60700,0.9,5000,10.26,0.0824,4,0.16,0.0085,MORTGAGE,DEBTCONSOLIDATION,N,0
42,43600,7.6,13800,9.06,0.3165,3,0.125,0.0287,RENT,EDUCATION,N,1
67,35900,3.9,7600,12.25,0.2117,6,0.1224,0.0259,OWN,PERSONAL,N,0
29,17700,8.5,9900,19.19,0.5593,9,0.8182,0.1073,RENT,VENTURE,Y,1
43,74200,3.3,19900,9.21,0.2682,10,0.4,0.0247,MORTGAGE,PERSONAL,N,0
44,49600,0.4,20800,11.73,0.4194,4,0.1538,0.0492,MORTGAGE,MEDICAL,N,0
38,64000,3.3,7800,8.53,0.1219,7,0.35,0.0104,MORTGAGE,EDUCATION,N,0
58,55200,,12600,11.48,0.2283,5,0.125,0.0262,RENT,HOMEIMPROVEMENT,N,0
48,79100,0.1,10700,8.56,0.1353,3,0.1,0.0116,MORTGAGE,EDUCATION,N,0
44,106100,7.6,9300,9.77,0.0877,7,0.2692,0.0086,RENT,MEDICAL,N,1
40,62700,1.9,5400,6.15,0.0861,8,0.3636,0.0053,RENT,DEBTCONSOLIDATION,N,0
42,47000,,19900,15.67,0.4234,3,0.125,0.0663,MORTGAGE,PERSONAL,N,1
52,46100,6.2,12100,12.39,0.2625,5,0.1471,0.0325,MORTGAGE,EDUCATION,N,0
41,35600,7.6,12400,17.89,0.3483,8,0.3478,0.0623,RENT,MEDICAL,Y,1
40,52300,2.7,21100,15.25,0.4034,4,0.1818,0.0615,MORTGAGE,MEDICAL,N,0
48,41200,1.3,11200,15.33,0.2718,5,0.1667,0.0417,MORTGAGE,VENTURE,N,0
42,28800,1.7,16500,18.51,0.5729,9,0.375,0.106,RENT,VENTURE,Y,0
41,136900,9.5,10500,11.8,0.0767,3,0.1304,0.0091,RENT,DEBTCONSOLIDATION,N,0
43,83900,14.9,12100,10.12,0.1442,4,0.16,0.0146,MORTGAGE,EDUCATION,N,0
45,40000,7.0,11900,12.8,0.2975,8,0.2963,0.0381,MORTGAGE,MEDICAL,Y,1
43,49800,7.1,10800,11.94,0.2169,6,0.24,0.0259,RENT,HOMEIMPROVEMENT,N,0
31,23000,6.4,9900,,0.4304,5,0.3846,0.0545,RENT,MEDICAL,N,0
32,79000,3.0,16300,10.36,0.2063,6,0.4286,0.0214,RENT,MEDICAL,Y,1
41,57900,5.0,28100,19.37,0.4853,5,0.2174,0.094,OWN,PERSONAL,N,0
37,79800,2.2,6900,11.12,0.0865,8,0.4211,0.0096,MORTGAGE,MEDICAL,N,0
57,26400,3.9,20000,21.61,0.7576,5,0.1282,0.1637,RENT,PERSONAL,Y,1
45,46400,0.4,18700,17.08,0.403,3,0.1111,0.0688,MORTGAGE,EDUCATION,N,0
62,60600,5.7,11900,10.27,0.1964,7,0.1591,0.0202,RENT,MEDICAL,N,0
51,39700,1.2,12900,13.45,0.3249,12,0.3636,0.0437,MORTGAGE,EDUCATION,N,0
37,127300,2.9,19200,12.08,0.1508,7,0.3684,0.0182,MORTGAGE,EDUCATION,N,0
50,48300,3.6,13800,,0.2857,4,0.125,0.0362,MORTGAGE,MEDICAL,N,0
63,118400,0.2,5100,9.13,0.0431,6,0.1333,0.0039,RENT,VENTURE,N,0
37,85300,7.5,14300,13.89,0.1676,2,0.1053,0.0233,MORTGAGE,MEDICAL,N,1
42,41700,6.5,9800,9.86,0.235,5,0.2083,0.0232,MORTGAGE,MEDICAL,N,0
30,98400,6.1,8000,7.9,0.0813,5,0.4167,0.0064,MORTGAGE,VENTURE,N,0
55,54500,14.7,22000,15.43,0.4037,4,0.1081,0.0623,RENT,HOMEIMPROVEMENT,N,0
44,71800,1.3,5700,10.44,0.0794,3,0.1154,0.0083,RENT,VENTURE,N,1
50,77600,3.3,8400,14.91,0.1082,2,0.0625,0.0161,MORTGAGE,VENTURE,N,0
41,49300,0.7,27500,17.56,0.5578,8,0.3478,0.0979,RENT,PERSONAL,Y,1
45,60200,6.9,14400,11.94,0.2392,6,0.2222,0.0286,MORTGAGE,VENTURE,N,1
48,33500,0.6,31900,19.1,0.9522,7,0.2333,0.1819,RENT,HOMEIMPROVEMENT,N,1
37,92800,6.0,14800,11.03,0.1595,5,0.2632,0.0176,MORTGAGE,PERSONAL,N,0
49,94600,3.7,21900,9.64,0.2315,17,0.5484,0.0223,MORTGAGE,MEDICAL,N,0
43,82000,1.3,26700,12.03,0.3256,4,0.16,0.0392,RENT,MEDICAL,N,0
51,79700,0.1,10500,12.0,0.1317,5,0.1515,0.0158,RENT,VENTURE,N,0
46,60800,0.4,7400,9.55,0.1217,7,0.25,0.0116,RENT,EDUCATION,N,0
37,30700,0.3,19900,16.64,0.6482,4,0.2105,0.1079,MORTGAGE,EDUCATION,N,1
39,26300,11.7,16100,16.77,0.6122,7,0.3333,0.1027,MORTGAGE,PERSONAL,Y,1
61,24300,0.0,26300,18.6,1.0823,3,0.0698,0.2013,OWN,PERSONAL,Y,1
40,106300,3.7,17900,10.11,0.1684,4,0.1818,0.017,MORTGAGE,MEDICAL,N,0
40,56100,18.1,9200,10.86,0.164,2,0.0909,0.0178,RENT,DEBTCONSOLIDATION,N,0
48,58700,1.8,19200,12.78,0.3271,6,0.2,0.0418,RENT,MEDICAL,N,0
35,51600,1.6,7100,9.88,0.1376,10,0.5882,0.0136,RENT,PERSONAL,N,0
40,14300,0.8,10700,20.39,0.7483,5,0.2273,0.1526,RENT,EDUCATION,N,1
38,93800,2.2,3300,9.64,0.0352,3,0.15,0.0034,RENT,PERSONAL,N,0
38,38000,,14200,10.2,0.3737,6,0.3,0.0381,RENT,EDUCATION,N,0
43,90800,0.9,32100,15.02,0.3535,4,0.16,0.0531,RENT,MEDICAL,N,0
44,31200,0.8,11800,,0.3782,4,0.1538,0.0479,MORTGAGE,VENTURE,Y,0
48,63300,1.8,13000,8.96,0.2054,8,0.2667,0.0184,MORTGAGE,PERSONAL,N,0
43,25300,3.1,4600,12.36,0.1818,4,0.16,0.0225,OTHER,PERSONAL,Y,1
34,63200,7.3,18900,12.44,0.2991,9,0.5625,0.0372,RENT,DEBTCONSOLIDATION,Y,1
37,76800,3.1,22900,13.64,0.2982,4,0.2105,0.0407,RENT,PERSONAL,N,0
60,88400,1.2,7100,9.6,0.0803,2,0.0476,0.0077,MORTGAGE,EDUCATION,N,0
38,151900,7.9,10900,12.22,0.0718,9,0.45,0.0088,MORTGAGE,VENTURE,N,0
47,46400,3.0,18500,14.25,0.3987,9,0.3103,0.0568,RENT,EDUCATION,N,0
43,59000,15.2,24500,17.48,0.4153,4,0.16,0.0726,MORTGAGE,VENTURE,N,0
50,25100,4.2,11800,17.12,0.4701,7,0.2188,0.0805,RENT,EDUCATION,N,1
41,46300,23.0,14500,15.0,0.3132,4,0.1739,0.047,RENT,EDUCATION,N,0
42,53900,5.1,26600,,0.4935,5,0.2083,0.0625,RENT,PERSONAL,N,0
49,28000,,20300,20.52,0.725,3,0.0968,0.1488,MORTGAGE,EDUCATION,Y,1
41,53000,5.2,14900,9.97,0.2811,8,0.3478,0.028,RENT,VENTURE,N,0
39,117500,12.7,21600,11.42,0.1838,8,0.381,0.021,MORTGAGE,EDUCATION,N,0
54,87300,0.7,2400,9.22,0.0275,3,0.0833,0.0025,RENT,VENTURE,N,0
63,32800,1.7,21300,20.33,0.6494,4,0.0889,0.132,RENT,MEDICAL,Y,1
41,30100,1.1,10000,12.45,0.3322,4,0.1739,0.0414,MORTGAGE,PERSONAL,N,0
70,114300,5.2,12300,9.2,0.1076,11,0.2115,0.0099,RENT,PERSONAL,N,0
33,113200,7.0,25900,11.75,0.2288,8,0.5333,0.0269,RENT,EDUCATION,N,0
39,57900,,11200,12.28,0.1934,5,0.2381,0.0237,MORTGAGE,VENTURE,N,0
60,27600,4.7,8100,13.07,0.2935,7,0.1667,0.0384,MORTGAGE,VENTURE,N,0
55,51100,6.8,28400,18.38,0.5558,11,0.2973,0.1022,RENT,DEBTCONSOLIDATION,Y,1
55,82000,2.0,16100,14.7,0.1963,3,0.0811,0.0289,RENT,MEDICAL,N,0
38,99900,4.2,18500,7.34,0.1852,7,0.35,0.0136,RENT,EDUCATION,N,0
52,55300,0.5,17400,14.36,0.3146,5,0.1471,0.0452,MORTGAGE,HOMEIMPROVEMENT,N,0
41,30100,3.7,17700,21.21,0.588,7,0.3043,0.1247,RENT,VENTURE,Y,1
34,75800,1.0,5400,10.94,0.0712,12,0.75,0.0078,RENT,HOMEIMPROVEMENT,N,1
43,155300,5.7,13900,,0.0895,6,0.24,0.0113,MORTGAGE,VENTURE,N,0
33,48700,2.7,25800,17.3,0.5298,2,0.1333,0.0917,RENT,EDUCATION,Y,1
70,56400,10.1,29600,18.66,0.5248,7,0.1346,0.0979,RENT,VENTURE,N,0
50,32900,4.6,17900,21.06,0.5441,11,0.3438,0.1146,OWN,VENTURE,N,0
37,37900,1.7,17600,16.21,0.4644,2,0.1053,0.0753,RENT,EDUCATION,N,0
50,86100,0.5,25100,14.91,0.2915,2,0.0625,0.0435,RENT,EDUCATION,N,0
47,49900,0.3,14600,12.81,0.2926,8,0.2759,0.0375,MORTGAGE,PERSONAL,N,0
34,103400,12.4,15900,10.05,0.1538,4,0.25,0.0155,MORTGAGE,PERSONAL,N,0
41,28400,0.8,12000,,0.4225,2,0.087,0.0535,RENT,PERSONAL,Y,1
42,55900,2.8,7400,14.33,0.1324,2,0.0833,0.019,RENT,DEBTCONSOLIDATION,Y,0
36,45300,6.7,11600,15.42,0.2561,2,0.1111,0.0395,RENT,DEBTCONSOLIDATION,Y,0
57,21700,8.6,26900,21.57,1.2396,4,0.1026,0.2674,MORTGAGE,HOMEIMPROVEMENT,N,1
40,29700,1.1,23000,19.28,0.7744,3,0.1364,0.1493,RENT,MEDICAL,Y,1
28,38100,10.0,8600,13.8,0.2257,9,0.9,0.0311,MORTGAGE,HOMEIMPROVEMENT,N,0
49,34300,1.2,12800,14.75,0.3732,3,0.0968,0.055,RENT,EDUCATION,N,0
50,55500,3.0,6200,7.5,0.1117,6,0.1875,0.0084,RENT,MEDICAL,N,0
45,116200,5.7,14100,8.91,0.1213,7,0.2593,0.0108,MORTGAGE,DEBTCONSOLIDATION,N,0
50,93800,6.1,12700,13.86,0.1354,4,0.125,0.0188,RENT,PERSONAL,N,0
44,50800,8.4,14800,11.81,0.2913,4,0.1538,0.0344,MORTGAGE,MEDICAL,N,0
44,29600,18.1,25700,18.89,0.8682,5,0.1923,0.164,RENT,MEDICAL,Y,1
41,90400,1.4,13900,11.06,0.1538,5,0.2174,0.017,MORTGAGE,PERSONAL,N,0
44,34600,8.2,5700,10.05,0.1647,3,0.1154,0.0166,RENT,HOMEIMPROVEMENT,N,0
36,118900,1.9,7100,7.82,0.0597,6,0.3333,0.0047,RENT,HOMEIMPROVEMENT,N,0
42,23600,9.7,8900,12.87,0.3771,9,0.375,0.0485,MORTGAGE,EDUCATION,N,0
43,22900,14.1,29300,19.49,1.2795,8,0.32,0.2494,RENT,PERSONAL,Y,1
33,37600,0.0,9700,12.69,0.258,5,0.3333,0.0327,MORTGAGE,VENTURE,N,0
47,37000,1.6,9600,14.82,0.2595,3,0.1034,0.0385,MORTGAGE,VENTURE,N,0
45,22600,10.8,26000,18.79,1.1504,5,0.1852,0.2162,RENT,MEDICAL,N,0
47,156400,11.6,1900,7.36,0.0121,5,0.1724,0.0009,MORTGAGE,MEDICAL,Y,0
69,87700,1.0,7900,12.63,0.0901,7,0.1373,0.0114,RENT,PERSONAL,N,0
56,163800,12.5,9500,6.07,0.058,6,0.1579,0.0035,RENT,VENTURE,N,0
70,29500,,8900,14.06,0.3017,5,0.0962,0.0424,RENT,VENTURE,N,0
34,59700,5.2,16700,10.56,0.2797,4,0.25,0.0295,RENT,HOMEIMPROVEMENT,N,0
38,124700,1.7,15700,13.16,0.1259,4,0.2,0.0166,MORTGAGE,VENTURE,N,0
48,44600,2.3,12000,10.66,0.2691,7,0.2333,0.0287,RENT,MEDICAL,N,0
40,26300,3.8,6800,13.02,0.2586,5,0.2273,0.0337,RENT,EDUCATION,N,0
40,25200,1.3,14100,20.72,0.5595,9,0.4091,0.1159,RENT,VENTURE,Y,1
27,39600,2.1,19200,16.52,0.4848,3,0.3333,0.0801,MORTGAGE,EDUCATION,N,1
39,49500,1.2,17600,11.52,0.3556,18,0.8571,0.041,RENT,DEBTCONSOLIDATION,N,0
37,85100,4.5,14800,8.9,0.1739,3,0.1579,0.0155,MORTGAGE,MEDICAL,N,0
35,77800,14.9,16000,12.78,0.2057,2,0.1176,0.0263,RENT,VENTURE,N,0
42,24900,6.9,10800,14.93,0.4337,5,0.2083,0.0648,MORTGAGE,MEDICAL,N,0
45,54000,3.3,14500,12.31,0.2685,10,0.3704,0.0331,OWN,EDUCATION,N,1
36,46700,2.8,18700,14.22,0.4004,6,0.3333,0.0569,RENT,VENTURE,Y,1
42,42300,0.2,5300,6.01,0.1253,8,0.3333,0.0075,RENT,VENTURE,Y,0
55,39200,0.3,16600,16.44,0.4235,3,0.0811,0.0696,RENT,VENTURE,N,0
36,52900,0.4,18000,13.6,0.3403,2,0.1111,0.0463,MORTGAGE,PERSONAL,N,0
41,76000,2.5,7700,12.72,0.1013,4,0.1739,0.0129,RENT,VENTURE,N,0
53,70100,6.1,25300,12.44,0.3609,5,0.1429,0.0449,MORTGAGE,HOMEIMPROVEMENT,N,0
49,20500,3.8,28800,20.78,1.4049,4,0.129,0.2919,MORTGAGE,EDUCATION,N,1
39,49500,1.2,11900,16.56,0.2404,2,0.0952,0.0398,MORTGAGE,DEBTCONSOLIDATION,N,0
58,66400,12.1,23800,13.79,0.3584,8,0.2,0.0494,RENT,PERSONAL,Y,0
54,101300,1.7,9200,10.76,0.0908,10,0.2778,0.0098,RENT,VENTURE,N,0
49,87000,0.7,6300,8.86,0.0724,10,0.3226,0.0064,MORTGAGE,HOMEIMPROVEMENT,N,0
60,44900,26.7,10500,15.41,0.2339,10,0.2381,0.036,RENT,EDUCATION,N,0
31,27500,0.7,8600,14.15,0.3127,6,0.4615,0.0442,RENT,VENTURE,Y,0
49,18000,2.4,16400,17.98,0.9111,3,0.0968,0.1638,RENT,HOMEIMPROVEMENT,N,1
40,43800,2.6,20400,15.82,0.4658,3,0.1364,0.0737,RENT,HOMEIMPROVEMENT,N,0
53,23700,13.2,9800,17.19,0.4135,7,0.2,0.0711,RENT,PERSONAL,N,0
36,42500,3.1,5200,9.4,0.1224,6,0.3333,0.0115,RENT,MEDICAL,N,0
60,75100,5.5,4700,9.22,0.0626,10,0.2381,0.0058,MORTGAGE,VENTURE,N,0
41,64400,1.9,18300,13.03,0.2842,5,0.2174,0.037,MORTGAGE,EDUCATION,N,0
44,14600,1.9,7400,16.8,0.5068,3,0.1154,0.0851,MORTGAGE,MEDICAL,Y,1
48,54500,0.2,11300,12.55,0.2073,7,0.2333,0.026,MORTGAGE,PERSONAL,N,0
27,53500,0.3,6100,8.98,0.114,9,1.0,0.0102,RENT,EDUCATION,N,1
38,32000,8.3,18900,17.87,0.5906,9,0.45,0.1055,RENT,HOMEIMPROVEMENT,N,1
49,127200,1.2,24100,11.28,0.1895,2,0.0645,0.0214,RENT,MEDICAL,N,0
41,93600,3.9,7200,11.03,0.0769,6,0.2609,0.0085,OWN,PERSONAL,N,0
45,39400,0.5,10100,10.61,0.2563,6,0.2222,0.0272,RENT,PERSONAL,N,0
38,75900,1.5,5600,7.46,0.0738,7,0.35,0.0055,RENT,PERSONAL,N,0
46,94000,11.6,9900,9.27,0.1053,7,0.25,0.0098,RENT,DEBTCONSOLIDATION,N,0
70,85600,8.3,13100,12.93,0.153,2,0.0385,0.0198,RENT,MEDICAL,N,0
63,89300,0.6,18200,8.23,0.2038,3,0.0667,0.0168,OTHER,DEBTCONSOLIDATION,N,0
53,26000,7.4,20000,19.35,0.7692,4,0.1143,0.1488,MORTGAGE,EDUCATION,Y,1
39,68200,0.0,10600,13.39,0.1554,2,0.0952,0.0208,MORTGAGE,EDUCATION,N,0
