person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
38,95200,MORTGAGE,2.1,EDUCATION,6900,9.36,0,0.07,N,4
47,33600,MORTGAGE,7.2,MEDICAL,28100,17.14,1,0.84,Y,3
41,25900,OWN,1.0,MEDICAL,23100,21.04,1,0.89,Y,7
40,35600,MORTGAGE,3.8,EDUCATION,29800,19.7,0,0.84,Y,11
48,33600,RENT,7.3,VENTURE,4300,12.66,0,0.13,N,12
56,55400,RENT,3.0,MEDICAL,8500,10.02,0,0.15,N,6
41,21300,RENT,0.4,DEBTCONSOLIDATION,29100,20.75,0,1.37,N,2
57,131100,RENT,6.7,MEDICAL,31300,10.29,0,0.24,N,2
38,27100,MORTGAGE,,HOMEIMPROVEMENT,9800,8.82,0,0.36,N,2
56,25800,MORTGAGE,1.9,PERSONAL,16200,17.06,1,0.63,N,7
44,56000,MORTGAGE,24.7,VENTURE,8500,9.01,0,0.15,N,7
46,50600,OWN,10.4,VENTURE,25400,16.02,0,0.5,N,8
35,115200,RENT,0.2,DEBTCONSOLIDATION,7100,10.0,0,0.06,N,6
40,46600,RENT,4.5,PERSONAL,18400,,0,0.39,N,3
43,46300,MORTGAGE,2.2,PERSONAL,9900,11.19,0,0.21,N,2
54,77400,RENT,0.2,MEDICAL,11500,7.8,0,0.15,N,16
42,91200,MORTGAGE,0.1,MEDICAL,15000,12.26,0,0.16,N,11
37,18600,MORTGAGE,4.4,PERSONAL,12500,19.81,1,0.67,Y,4
46,56200,MORTGAGE,1.9,PERSONAL,14500,8.42,0,0.26,Y,7
65,177200,RENT,6.1,HOMEIMPROVEMENT,18200,8.34,0,0.1,N,8
47,38500,RENT,3.0,DEBTCONSOLIDATION,10100,12.61,0,0.26,N,4
42,58800,RENT,7.3,MEDICAL,19800,15.02,0,0.34,N,8
46,94900,MORTGAGE,8.4,MEDICAL,12300,8.04,0,0.13,N,10
37,70800,RENT,5.4,EDUCATION,3400,5.42,0,0.05,N,9
59,30400,MORTGAGE,,MEDICAL,23400,20.47,1,0.77,N,10
58,52200,RENT,22.3,EDUCATION,9800,11.04,0,0.19,N,5
36,27400,MORTGAGE,1.8,EDUCATION,23900,18.38,1,0.87,Y,2
58,30100,OTHER,3.6,EDUCATION,20000,21.29,1,0.66,Y,5
46,99700,RENT,3.7,VENTURE,12100,8.26,0,0.12,N,4
50,86800,MORTGAGE,2.8,DEBTCONSOLIDATION,17400,14.57,0,0.2,N,7
43,144700,RENT,0.6,MEDICAL,32300,13.63,0,0.22,N,9
44,90000,MORTGAGE,2.2,VENTURE,10300,13.29,0,0.11,N,3
39,50100,RENT,1.2,MEDICAL,13000,13.33,0,0.26,N,4
37,31000,MORTGAGE,11.5,MEDICAL,7400,10.18,1,0.24,N,5
36,116800,RENT,5.3,PERSONAL,24300,10.73,0,0.21,N,2
55,76400,MORTGAGE,1.7,VENTURE,15100,12.79,0,0.2,N,4
45,84100,RENT,4.2,MEDICAL,6300,11.08,0,0.07,N,2
37,74300,OWN,9.6,HOMEIMPROVEMENT,16100,10.67,0,0.22,N,6
44,104000,RENT,13.6,MEDICAL,13300,8.3,0,0.13,N,6
32,23400,RENT,0.4,DEBTCONSOLIDATION,10300,17.94,1,0.44,Y,11
37,27800,MORTGAGE,7.7,VENTURE,3300,11.05,0,0.12,N,4
56,33500,MORTGAGE,17.0,VENTURE,8700,13.82,0,0.26,N,7
39,66200,MORTGAGE,3.1,EDUCATION,8500,11.59,0,0.13,Y,3
54,42100,RENT,27.1,DEBTCONSOLIDATION,19100,17.88,0,0.45,N,4
43,100800,MORTGAGE,15.7,MEDICAL,9400,8.53,0,0.09,N,13
50,53700,MORTGAGE,5.3,PERSONAL,30700,19.64,0,0.57,N,3
35,193900,RENT,9.4,DEBTCONSOLIDATION,8100,10.24,0,0.04,N,7
48,139000,MORTGAGE,1.8,VENTURE,25300,12.66,0,0.18,N,3
29,58500,MORTGAGE,11.0,PERSONAL,11300,13.18,0,0.19,N,7
40,25700,MORTGAGE,4.5,MEDICAL,34300,18.69,0,1.33,Y,7
56,79100,MORTGAGE,3.6,PERSONAL,21800,12.67,0,0.28,N,3
44,29400,MORTGAGE,9.0,PERSONAL,16300,19.64,0,0.55,N,2
36,31700,MORTGAGE,11.0,VENTURE,22800,19.87,1,0.72,Y,6
55,43600,MORTGAGE,6.0,PERSONAL,25400,19.33,1,0.58,N,3
67,43200,RENT,0.1,MEDICAL,33500,17.74,1,0.78,Y,3
41,73400,MORTGAGE,4.5,PERSONAL,7800,10.68,0,0.11,N,20
32,64900,OWN,8.6,PERSONAL,15800,14.15,0,0.24,N,7
44,31100,RENT,3.9,VENTURE,11700,15.12,1,0.38,Y,6
51,46000,MORTGAGE,13.7,MEDICAL,11700,13.72,0,0.25,N,9
42,25600,MORTGAGE,11.4,DEBTCONSOLIDATION,17000,21.78,1,0.66,Y,9
30,67600,MORTGAGE,3.8,PERSONAL,14100,9.21,0,0.21,N,6
50,19500,OWN,2.6,EDUCATION,22100,19.46,1,1.13,Y,5
38,47600,RENT,0.3,VENTURE,10600,13.36,0,0.22,N,15
40,38000,MORTGAGE,5.0,EDUCATION,14600,16.39,0,0.38,N,2
33,73100,RENT,1.5,MEDICAL,29500,15.0,0,0.4,Y,11
28,34700,OWN,5.5,MEDICAL,6000,12.13,0,0.17,N,9
35,33900,RENT,8.0,EDUCATION,9600,12.07,0,0.28,N,7
39,67400,OWN,2.6,VENTURE,6300,8.28,0,0.09,N,14
39,69400,RENT,0.1,PERSONAL,5100,5.5,0,0.07,N,5
59,30500,RENT,10.0,MEDICAL,3100,8.18,0,0.1,N,7
36,74900,RENT,4.0,EDUCATION,11300,6.8,0,0.15,N,3
53,209200,MORTGAGE,1.9,MEDICAL,23400,7.12,0,0.11,N,7
45,41800,RENT,5.0,VENTURE,9100,7.41,0,0.22,N,3
61,27600,RENT,5.6,HOMEIMPROVEMENT,10600,12.9,0,0.38,N,6
43,55900,MORTGAGE,0.8,VENTURE,23700,13.37,1,0.42,N,11
30,25300,OWN,5.2,DEBTCONSOLIDATION,7400,13.57,0,0.29,N,8
42,47000,OWN,,HOMEIMPROVEMENT,9000,10.98,0,0.19,N,13
28,41000,RENT,8.1,VENTURE,19000,13.92,0,0.46,N,8
35,79300,MORTGAGE,14.2,EDUCATION,19900,14.53,0,0.25,N,6
42,20600,MORTGAGE,0.5,DEBTCONSOLIDATION,11200,21.17,1,0.54,Y,6
42,22700,MORTGAGE,12.5,DEBTCONSOLIDATION,2700,10.87,0,0.12,N,7
53,66800,RENT,11.7,DEBTCONSOLIDATION,11600,12.98,0,0.17,N,4
48,73000,MORTGAGE,2.1,HOMEIMPROVEMENT,19100,12.55,0,0.26,N,14
60,16600,MORTGAGE,0.1,MEDICAL,19100,18.15,1,1.15,N,17
53,125000,RENT,5.4,MEDICAL,12400,6.71,0,0.1,N,5
51,87700,RENT,2.1,PERSONAL,11000,8.73,0,0.13,N,2
66,37400,RENT,1.1,VENTURE,18800,16.54,1,0.5,N,3
52,57100,MORTGAGE,0.6,DEBTCONSOLIDATION,28300,20.18,0,0.5,N,4
57,18300,MORTGAGE,1.1,MEDICAL,21500,21.51,1,1.17,Y,7
32,79800,RENT,1.4,PERSONAL,8900,7.36,0,0.11,N,3
41,34000,MORTGAGE,7.9,HOMEIMPROVEMENT,29300,19.15,1,0.86,N,3
47,44500,RENT,7.7,EDUCATION,16400,14.85,1,0.37,N,4
44,51000,MORTGAGE,3.4,MEDICAL,6500,14.88,0,0.13,N,3
37,105300,RENT,4.0,MEDICAL,10800,6.44,0,0.1,N,4
51,70100,RENT,12.5,EDUCATION,19400,16.37,0,0.28,N,10
54,44500,MORTGAGE,11.9,EDUCATION,24300,17.1,1,0.55,Y,2
43,39200,MORTGAGE,8.8,MEDICAL,14600,12.77,0,0.37,N,6
41,61300,RENT,,EDUCATION,7100,7.62,0,0.12,N,9
39,51700,RENT,2.3,MEDICAL,6800,8.21,0,0.13,N,2
52,47400,OWN,10.9,MEDICAL,10600,13.72,0,0.22,N,9
41,54400,RENT,13.1,DEBTCONSOLIDATION,4200,12.59,0,0.08,N,10
44,46700,MORTGAGE,8.0,VENTURE,12300,13.3,0,0.26,N,11
56,22900,RENT,7.1,DEBTCONSOLIDATION,21000,21.13,1,0.92,Y,4
46,52500,RENT,4.1,EDUCATION,13200,12.56,1,0.25,Y,3
44,53500,MORTGAGE,2.1,EDUCATION,22800,11.89,0,0.43,N,4
39,58300,OWN,,MEDICAL,17600,10.78,0,0.3,N,3
43,31200,RENT,0.8,EDUCATION,8300,15.54,1,0.27,Y,9
38,34900,RENT,6.5,DEBTCONSOLIDATION,8600,15.49,0,0.25,Y,3
46,133500,MORTGAGE,7.5,EDUCATION,11000,9.8,0,0.08,N,2
40,36100,RENT,2.2,EDUCATION,14800,12.92,0,0.41,N,10
41,71700,MORTGAGE,0.0,PERSONAL,18100,12.78,0,0.25,N,3
43,35000,RENT,14.0,PERSONAL,7900,11.95,1,0.23,Y,9
62,19100,RENT,2.9,EDUCATION,7500,14.4,1,0.39,N,3
32,51200,RENT,14.0,VENTURE,2800,11.32,0,0.05,N,2
47,75900,MORTGAGE,5.7,VENTURE,6500,9.32,0,0.09,N,5
35,45100,RENT,0.7,MEDICAL,20200,15.78,0,0.45,Y,12
41,18100,MORTGAGE,2.0,EDUCATION,4900,11.29,0,0.27,N,10
39,15900,MORTGAGE,5.4,PERSONAL,16300,20.08,1,1.03,Y,5
39,102200,MORTGAGE,,EDUCATION,16200,,0,0.16,N,5
39,53800,OWN,,VENTURE,32400,18.76,1,0.6,N,3
41,75700,OWN,1.0,DEBTCONSOLIDATION,18100,14.39,0,0.24,N,8
38,61500,MORTGAGE,1.6,MEDICAL,18700,11.94,1,0.3,Y,16
38,28800,RENT,7.7,EDUCATION,5900,10.89,0,0.2,N,3
39,47100,RENT,1.4,DEBTCONSOLIDATION,24500,21.75,1,0.52,Y,10
39,21300,MORTGAGE,6.0,VENTURE,10500,19.8,1,0.49,N,2
37,91100,MORTGAGE,10.2,VENTURE,10300,11.82,0,0.11,N,2
49,64600,RENT,2.5,VENTURE,13300,12.66,0,0.21,N,5
40,81400,OTHER,0.0,EDUCATION,18900,11.53,0,0.23,N,4
42,110200,RENT,0.8,PERSONAL,10000,7.51,0,0.09,N,10
41,44500,MORTGAGE,1.9,EDUCATION,21000,14.13,1,0.47,N,9
38,36000,MORTGAGE,1.1,MEDICAL,9200,,0,0.26,N,7
37,51100,MORTGAGE,1.7,PERSONAL,6800,10.7,0,0.13,N,9
50,108800,MORTGAGE,3.9,PERSONAL,18600,10.24,0,0.17,N,2
37,22900,RENT,0.1,PERSONAL,26700,18.64,1,1.17,N,3
37,54800,OTHER,0.3,EDUCATION,26100,15.8,0,0.48,N,2
53,84400,OTHER,9.7,PERSONAL,5100,5.78,0,0.06,N,5
39,64200,MORTGAGE,,PERSONAL,11800,9.67,0,0.18,N,11
43,97800,RENT,13.7,VENTURE,9900,9.57,0,0.1,N,2
41,23300,RENT,0.0,HOMEIMPROVEMENT,13000,14.35,0,0.56,N,2
43,98500,RENT,0.0,MEDICAL,4700,9.16,0,0.05,N,2
59,38400,MORTGAGE,6.7,PERSONAL,12200,13.97,0,0.32,N,7
38,17100,RENT,3.2,VENTURE,29100,22.45,1,1.7,Y,4
49,45300,RENT,12.3,MEDICAL,15400,13.51,1,0.34,Y,15
50,34200,MORTGAGE,7.7,PERSONAL,8700,11.07,0,0.25,N,5
49,49500,MORTGAGE,3.5,MEDICAL,22000,14.09,0,0.44,N,8
58,23500,RENT,,VENTURE,11900,19.1,1,0.51,Y,10
30,50600,MORTGAGE,8.3,VENTURE,5200,11.66,0,0.1,N,5
33,39500,MORTGAGE,8.1,VENTURE,11100,14.23,0,0.28,N,8
36,161700,OWN,1.6,VENTURE,22200,10.49,0,0.14,N,3
39,59600,MORTGAGE,5.6,EDUCATION,8800,13.25,0,0.15,N,2
46,61400,MORTGAGE,5.2,MEDICAL,10600,10.33,0,0.17,N,5
37,47800,MORTGAGE,9.7,EDUCATION,9600,10.17,0,0.2,N,3
37,107600,OTHER,10.1,PERSONAL,25500,12.97,0,0.24,N,14
44,70800,MORTGAGE,1.6,PERSONAL,10000,9.15,0,0.14,N,5
48,124500,RENT,10.6,PERSONAL,9100,6.31,0,0.07,N,15
43,96700,MORTGAGE,12.9,DEBTCONSOLIDATION,27000,17.91,0,0.28,N,6
48,43800,MORTGAGE,0.6,MEDICAL,34600,20.6,1,0.79,Y,16
32,80900,MORTGAGE,4.3,DEBTCONSOLIDATION,16000,12.76,0,0.2,N,6
38,84800,RENT,2.9,EDUCATION,27400,13.52,0,0.32,N,9
36,91100,RENT,2.6,EDUCATION,20700,9.56,0,0.23,N,8
39,67600,MORTGAGE,6.1,EDUCATION,8100,9.82,0,0.12,N,3
43,25900,RENT,0.7,VENTURE,18300,19.74,1,0.71,Y,4
31,53300,RENT,8.6,PERSONAL,21400,13.73,0,0.4,N,6
39,57600,MORTGAGE,0.1,DEBTCONSOLIDATION,19900,13.19,0,0.35,N,7
38,56300,RENT,4.3,VENTURE,14600,11.14,0,0.26,N,18
33,101800,MORTGAGE,1.3,EDUCATION,14300,10.01,0,0.14,N,12
49,38000,MORTGAGE,5.5,EDUCATION,22500,18.02,1,0.59,N,3
43,58400,MORTGAGE,3.7,DEBTCONSOLIDATION,18400,15.09,0,0.32,N,11
39,52100,RENT,21.0,EDUCATION,21500,13.91,1,0.41,Y,6
61,78900,RENT,9.9,PERSONAL,8500,,0,0.11,N,9
33,146600,MORTGAGE,2.1,EDUCATION,29600,12.51,0,0.2,N,7
61,76300,OTHER,3.8,EDUCATION,19600,12.68,0,0.26,N,2
41,73600,MORTGAGE,1.9,EDUCATION,12400,11.67,1,0.17,N,7
37,30900,MORTGAGE,6.5,MEDICAL,16200,19.42,1,0.52,N,3
39,23200,RENT,2.7,MEDICAL,17200,19.0,1,0.74,Y,6
40,62400,RENT,0.6,EDUCATION,21700,11.69,0,0.35,N,4
64,48900,MORTGAGE,5.4,HOMEIMPROVEMENT,18700,12.72,0,0.38,N,3
46,69800,RENT,0.1,EDUCATION,23300,12.05,0,0.33,N,4
35,38700,MORTGAGE,1.8,PERSONAL,11900,12.03,0,0.31,N,2
50,117200,RENT,11.9,VENTURE,12400,10.0,0,0.11,N,9
40,28100,RENT,0.5,EDUCATION,8200,14.42,0,0.29,N,3
27,48600,RENT,3.5,EDUCATION,14300,10.99,0,0.29,N,2
50,43700,RENT,7.9,VENTURE,12000,12.81,0,0.27,N,11
50,99100,MORTGAGE,,MEDICAL,17800,11.37,0,0.18,N,6
41,47700,RENT,4.1,VENTURE,16300,,0,0.34,N,6
38,39400,MORTGAGE,0.8,VENTURE,23800,19.17,0,0.6,Y,13
51,56600,MORTGAGE,14.1,VENTURE,7800,12.46,0,0.14,N,4
38,35100,RENT,6.9,VENTURE,26400,20.88,1,0.75,Y,9
54,53500,RENT,2.5,EDUCATION,8700,15.52,1,0.16,Y,5
38,50400,MORTGAGE,1.6,PERSONAL,19300,11.47,0,0.38,N,13
42,250000,RENT,0.2,MEDICAL,13900,9.01,0,0.06,N,2
47,42000,MORTGAGE,,EDUCATION,18800,12.76,0,0.45,N,11
45,51600,RENT,7.5,EDUCATION,14800,13.63,0,0.29,N,7
37,61100,MORTGAGE,0.6,EDUCATION,17500,,0,0.29,N,4
46,63000,RENT,0.7,PERSONAL,20200,13.84,1,0.32,Y,4
50,96200,RENT,1.1,VENTURE,8200,13.94,0,0.09,N,11
35,155900,OTHER,2.5,EDUCATION,10900,6.87,0,0.07,N,5
47,34900,RENT,1.0,EDUCATION,24200,19.77,1,0.69,Y,5
42,69000,RENT,11.7,EDUCATION,23000,13.58,0,0.33,N,5
36,49500,RENT,1.5,MEDICAL,18200,14.95,1,0.37,N,9
46,65000,OWN,12.6,PERSONAL,10200,10.95,0,0.16,N,11
51,99800,RENT,21.0,VENTURE,8500,11.52,0,0.09,N,11
39,132600,MORTGAGE,7.0,DEBTCONSOLIDATION,4600,7.56,0,0.03,N,3
28,87600,MORTGAGE,0.0,MEDICAL,27400,15.04,0,0.31,N,6
46,64400,RENT,1.4,EDUCATION,17100,11.46,0,0.27,N,2
40,95300,MORTGAGE,1.6,DEBTCONSOLIDATION,12200,12.95,0,0.13,N,7
49,34100,RENT,3.9,PERSONAL,18400,18.77,1,0.54,N,4
53,36300,MORTGAGE,0.9,VENTURE,13100,13.3,0,0.36,Y,6
45,59400,RENT,0.4,DEBTCONSOLIDATION,11000,11.71,0,0.19,N,10
49,102800,OWN,1.0,PERSONAL,14000,8.35,0,0.14,N,11
51,46000,RENT,2.0,VENTURE,19700,15.33,1,0.43,Y,4
39,48800,MORTGAGE,0.3,VENTURE,23000,18.34,1,0.47,N,9
40,18200,MORTGAGE,1.1,VENTURE,6200,16.03,0,0.34,N,4
46,201500,RENT,0.9,VENTURE,5200,,0,0.03,N,13
55,47700,RENT,7.4,MEDICAL,10900,11.28,0,0.23,N,7
34,12000,RENT,0.9,HOMEIMPROVEMENT,4300,10.68,0,0.36,N,11
48,59400,MORTGAGE,7.8,HOMEIMPROVEMENT,13900,11.63,0,0.23,N,2
54,70300,MORTGAGE,3.5,EDUCATION,22500,15.68,0,0.32,Y,2
42,47700,MORTGAGE,7.1,VENTURE,11000,14.62,0,0.23,N,6
43,32800,RENT,3.0,PERSONAL,13500,13.38,0,0.41,N,3
43,88800,OTHER,11.6,EDUCATION,15600,13.49,0,0.18,N,3
42,83300,RENT,1.6,EDUCATION,26300,11.46,0,0.32,N,3
37,72400,MORTGAGE,,VENTURE,26900,15.23,0,0.37,N,8
42,35600,RENT,0.9,EDUCATION,17000,14.64,1,0.48,Y,3
37,38800,RENT,10.7,DEBTCONSOLIDATION,2700,14.48,0,0.07,N,9
49,44700,RENT,0.1,DEBTCONSOLIDATION,8200,12.18,0,0.18,N,8
32,43100,RENT,3.1,PERSONAL,8400,8.43,0,0.19,N,3
51,76400,RENT,2.7,DEBTCONSOLIDATION,16200,15.13,0,0.21,N,4
53,43600,RENT,4.9,PERSONAL,18900,12.93,0,0.43,Y,2
45,32100,RENT,2.9,EDUCATION,5900,10.06,1,0.18,N,4
60,68400,RENT,4.4,EDUCATION,9900,12.32,0,0.14,N,9
47,200200,RENT,9.9,DEBTCONSOLIDATION,14100,9.6,0,0.07,N,6
46,35100,RENT,0.8,PERSONAL,20800,18.8,1,0.59,Y,9
31,36700,OWN,1.4,MEDICAL,10900,11.09,0,0.3,N,7
53,50700,RENT,8.1,DEBTCONSOLIDATION,13900,17.33,0,0.27,N,9
36,82100,RENT,1.3,EDUCATION,13900,8.21,0,0.17,N,4
36,73900,RENT,11.8,MEDICAL,27000,13.09,1,0.37,N,5
45,50800,MORTGAGE,3.9,MEDICAL,23300,15.32,0,0.46,N,5
37,42600,RENT,0.4,EDUCATION,23800,,0,0.56,Y,5
42,171900,RENT,0.1,PERSONAL,7700,8.73,0,0.04,Y,5
54,101600,MORTGAGE,7.2,PERSONAL,25600,14.19,0,0.25,N,13
59,140700,RENT,9.7,VENTURE,11800,12.99,0,0.08,N,16
39,79700,RENT,1.4,MEDICAL,14900,,0,0.19,N,9
42,51500,RENT,1.4,VENTURE,16500,12.73,0,0.32,N,9
68,67500,RENT,,DEBTCONSOLIDATION,12600,9.75,0,0.19,N,8
58,146300,RENT,5.3,MEDICAL,10900,,0,0.07,N,6
31,71900,RENT,0.9,MEDICAL,9200,11.91,0,0.13,N,9
52,21100,MORTGAGE,3.0,PERSONAL,14300,22.0,1,0.68,Y,7
37,117200,RENT,12.1,PERSONAL,23000,11.66,0,0.2,N,10
39,123400,RENT,4.9,VENTURE,20600,13.71,0,0.17,N,10
51,107000,RENT,2.6,DEBTCONSOLIDATION,14200,11.04,0,0.13,N,6
31,25900,RENT,0.8,MEDICAL,10900,12.8,0,0.42,N,11
53,67000,RENT,6.5,PERSONAL,2900,6.14,0,0.04,N,6
56,95200,MORTGAGE,1.6,PERSONAL,8500,9.01,0,0.09,N,9
41,54700,RENT,4.2,MEDICAL,8100,10.5,0,0.15,N,4
59,66800,MORTGAGE,4.6,EDUCATION,15900,12.23,1,0.24,N,5
47,73700,MORTGAGE,4.1,DEBTCONSOLIDATION,26600,13.04,0,0.36,Y,5
35,34400,RENT,1.4,VENTURE,10400,14.37,0,0.3,Y,8
44,70200,MORTGAGE,6.2,EDUCATION,21500,7.94,0,0.31,N,11
38,31500,MORTGAGE,4.2,HOMEIMPROVEMENT,10700,14.04,0,0.34,N,5
45,51200,RENT,2.6,MEDICAL,29400,16.25,1,0.57,Y,9
34,39500,RENT,0.3,VENTURE,8300,11.48,0,0.21,N,4
60,87700,RENT,2.0,VENTURE,12100,13.58,0,0.14,N,7
49,78300,RENT,2.2,MEDICAL,7400,9.44,0,0.09,N,10
40,74000,MORTGAGE,7.8,EDUCATION,8800,9.32,0,0.12,N,7
45,63300,MORTGAGE,3.6,PERSONAL,6400,,0,0.1,N,2
43,68900,MORTGAGE,13.4,EDUCATION,6500,11.4,0,0.09,N,6
25,163500,RENT,6.9,PERSONAL,16900,11.15,0,0.1,N,7
60,112200,MORTGAGE,3.9,DEBTCONSOLIDATION,21200,16.04,0,0.19,N,12
43,31900,RENT,0.9,EDUCATION,5700,8.94,0,0.18,N,3
45,40400,RENT,1.2,PERSONAL,8800,10.92,0,0.22,N,20
34,48300,MORTGAGE,0.9,PERSONAL,10500,13.19,0,0.22,N,2
45,47400,OWN,,EDUCATION,27500,20.0,0,0.58,N,9
47,34400,RENT,6.4,PERSONAL,16100,16.54,1,0.47,N,2
36,74800,MORTGAGE,,MEDICAL,6400,10.94,0,0.09,N,8
50,52400,RENT,0.5,EDUCATION,11400,11.27,0,0.22,N,13
30,61100,RENT,3.4,VENTURE,19100,13.12,0,0.31,N,7
42,21200,RENT,3.3,HOMEIMPROVEMENT,30600,,1,1.44,N,5
33,22800,RENT,2.9,PERSONAL,19800,17.62,1,0.87,Y,3
44,40200,RENT,1.8,MEDICAL,8000,11.62,0,0.2,N,8
40,75700,MORTGAGE,3.2,VENTURE,22400,13.37,0,0.3,Y,7
48,70500,RENT,3.6,PERSONAL,2000,5.57,0,0.03,N,6
43,94300,MORTGAGE,4.6,EDUCATION,13600,11.63,0,0.14,N,7
47,36800,MORTGAGE,2.4,VENTURE,10900,14.22,0,0.3,N,5
44,79000,RENT,14.5,VENTURE,28100,14.64,1,0.36,N,4
54,125700,MORTGAGE,2.1,MEDICAL,4500,9.45,0,0.04,N,11
52,90200,MORTGAGE,11.3,PERSONAL,9300,10.56,0,0.1,Y,8
38,26600,RENT,8.1,VENTURE,9400,16.41,0,0.35,N,5
53,99600,RENT,3.1,PERSONAL,12400,8.3,0,0.12,N,13
47,64800,MORTGAGE,3.4,VENTURE,26800,13.93,0,0.41,N,7
55,69500,OTHER,10.2,PERSONAL,17500,10.45,0,0.25,N,4
36,213800,RENT,3.4,PERSONAL,6700,13.14,0,0.03,N,7
34,62000,MORTGAGE,5.7,PERSONAL,22600,,0,0.36,N,5
35,76700,MORTGAGE,8.3,EDUCATION,16900,13.38,0,0.22,N,9
59,57000,RENT,11.9,DEBTCONSOLIDATION,3100,7.94,0,0.05,N,3
55,47400,MORTGAGE,1.2,EDUCATION,26500,15.46,1,0.56,Y,7
52,66200,OWN,18.5,MEDICAL,4600,5.82,0,0.07,N,5
34,42600,RENT,16.0,DEBTCONSOLIDATION,16400,13.23,0,0.38,N,7
52,58700,RENT,1.8,EDUCATION,16200,12.01,0,0.28,N,4
34,45900,MORTGAGE,4.8,DEBTCONSOLIDATION,16400,15.87,0,0.36,N,2
27,17300,RENT,0.2,VENTURE,23400,20.91,1,1.35,Y,9
40,41300,RENT,0.9,EDUCATION,6800,11.12,0,0.16,N,8
42,91600,OWN,4.4,PERSONAL,14700,11.51,0,0.16,N,7
57,72100,RENT,5.3,MEDICAL,15600,10.82,0,0.22,Y,3
36,47600,MORTGAGE,3.8,PERSONAL,11900,8.07,0,0.25,N,6
69,57200,RENT,6.1,DEBTCONSOLIDATION,14600,13.47,0,0.26,N,5
45,34800,RENT,,VENTURE,14000,14.51,0,0.4,N,2
43,36900,RENT,0.9,PERSONAL,20400,18.54,1,0.55,N,19
43,54400,RENT,5.4,HOMEIMPROVEMENT,7300,11.22,0,0.13,N,9
34,48100,RENT,4.1,VENTURE,3800,8.68,0,0.08,N,4
41,35800,MORTGAGE,0.6,EDUCATION,27200,20.77,0,0.76,Y,4
46,52200,MORTGAGE,1.3,PERSONAL,10400,10.93,0,0.2,N,6
53,29400,MORTGAGE,2.7,MEDICAL,21400,17.54,1,0.73,N,4
40,128800,MORTGAGE,10.0,VENTURE,10500,14.12,0,0.08,N,4
45,88700,RENT,1.2,PERSONAL,2000,7.75,0,0.02,N,5
51,16400,OWN,1.0,PERSONAL,8700,18.38,0,0.53,N,5
40,85900,RENT,6.4,PERSONAL,6400,11.11,0,0.07,N,8
53,44100,RENT,18.6,EDUCATION,22500,17.67,1,0.51,Y,9
49,40100,MORTGAGE,3.0,PERSONAL,7800,10.1,0,0.19,N,6
51,82000,RENT,2.2,DEBTCONSOLIDATION,32600,15.69,1,0.4,Y,5
31,50100,RENT,1.5,EDUCATION,16500,,0,0.33,Y,11
41,43800,MORTGAGE,0.3,MEDICAL,10500,10.16,0,0.24,N,5
38,26100,RENT,1.0,HOMEIMPROVEMENT,14100,18.66,1,0.54,N,9
30,89600,MORTGAGE,0.5,EDUCATION,29200,13.19,0,0.33,N,6
63,95800,MORTGAGE,3.4,EDUCATION,17100,11.68,0,0.18,N,22
52,59200,OWN,19.1,VENTURE,20200,12.46,0,0.34,Y,10
33,28500,RENT,7.7,MEDICAL,13800,15.66,1,0.48,N,13
58,64000,RENT,4.6,PERSONAL,14700,12.38,0,0.23,N,2
43,77100,MORTGAGE,3.3,MEDICAL,31200,14.59,0,0.4,N,9
48,53400,RENT,4.8,MEDICAL,16300,16.25,0,0.31,N,6
39,88000,MORTGAGE,2.4,HOMEIMPROVEMENT,14900,9.5,0,0.17,N,13
53,59500,MORTGAGE,1.0,MEDICAL,24400,14.98,0,0.41,Y,6
43,64000,MORTGAGE,,EDUCATION,12900,11.48,0,0.2,N,6
48,122300,MORTGAGE,,PERSONAL,13400,7.8,0,0.11,N,3
55,41300,MORTGAGE,14.5,VENTURE,19000,14.47,0,0.46,Y,5
50,22900,RENT,5.2,VENTURE,7600,14.95,0,0.33,N,2
40,49400,MORTGAGE,7.4,DEBTCONSOLIDATION,7000,12.98,0,0.14,N,4
43,39700,RENT,,EDUCATION,16600,16.09,1,0.42,Y,8
31,24800,RENT,,VENTURE,8100,15.74,1,0.33,N,5
52,76300,RENT,20.3,EDUCATION,12700,9.59,0,0.17,N,7
26,54200,MORTGAGE,5.4,EDUCATION,21900,13.23,0,0.4,Y,6
41,19900,OWN,6.8,VENTURE,10300,17.43,1,0.52,N,6
44,126800,MORTGAGE,19.4,HOMEIMPROVEMENT,19900,12.77,0,0.16,N,10
46,36300,RENT,2.5,PERSONAL,10600,13.98,0,0.29,N,7
39,38600,MORTGAGE,8.7,EDUCATION,4300,7.19,0,0.11,N,3
43,90900,RENT,2.6,VENTURE,6000,10.7,0,0.07,N,10
45,68600,MORTGAGE,2.8,DEBTCONSOLIDATION,12600,16.77,0,0.18,N,3
45,98800,MORTGAGE,5.4,EDUCATION,10400,11.6,0,0.11,N,3
45,16300,RENT,1.5,EDUCATION,13300,18.0,1,0.82,N,3
41,46300,RENT,23.0,EDUCATION,14500,15.0,0,0.31,N,4
46,58300,RENT,2.0,VENTURE,27900,17.5,1,0.48,Y,7
57,110800,RENT,0.7,EDUCATION,13400,8.54,0,0.12,N,4
